plec,wynagrodzenie_brutto,rok_rozpoczecia,rok_zakonczenia,absence,emerytura_urealniona,emerytura_nominalna,stopa_zastapienia
m,19159,2032,2063,True,2978.0068194193314,7662.131135932198,0.15618874860813986
m,11353,2031,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,6747,2035,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,4549,2030,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,18911,2031,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,11173,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,23186,2031,2063,False,3976.5354004572555,10231.251153051797,0.2085589878247796
m,28364,2024,2062,False,6700.040726468155,16818.120888211524,0.3567762257854892
k,4640,2025,2044,False,2223.7460049873025,3578.95,0.1615127625747272
k,17113,2030,2040,True,2163.6852788799074,3154.78,0.17000466669756245
m,7547,2033,2050,True,2313.6098054841045,4318.21,0.15033116156332627
k,15806,2024,2055,False,2921.603774126303,6169.561338611014,0.17406371576029114
k,9352,2032,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,11186,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,12125,2026,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,26811,2029,2061,True,4698.997499667972,11507.510393310185,0.25409937928286924
k,22810,2034,2053,True,2358.4965625558334,4740.46,0.14539013835258902
k,4991,2024,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,20965,2024,2057,True,4565.003681036828,10127.956616887875,0.2631130821353265
m,5878,2039,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,4522,2024,2046,False,2253.697880494916,3810.78,0.15757905562063723
k,4680,2026,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,22324,2024,2061,False,5415.0167904202135,13260.990668778348,0.2928182884432935
k,6545,2034,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,15661,2028,2062,True,2958.032251185707,7425.110685542659,0.15751480109078506
k,35322,2030,2061,False,5025.380843176819,12306.799968990268,0.2717486342568771
k,16510,2028,2060,False,2637.409086393252,6301.294748191026,0.1448576169379398
k,12120,2036,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,11495,2025,2063,False,2730.091477562726,7024.268305152933,0.14318623069822703
m,11535,2025,2061,False,2646.74043282232,6481.678920078005,0.14312310256614205
k,12388,2024,2050,True,2313.6098054841045,4318.21,0.15033116156332627
m,24031,2051,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,9369,2025,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,8082,2041,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,6852,2031,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,27743,2024,2059,False,5265.064278780427,12272.47366250663,0.2938063562979585
k,6553,2035,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,9198,2028,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,9775,2032,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,24477,2027,2063,False,4382.310679294583,11275.272737521267,0.2298408507823933
k,8697,2030,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,4963,2025,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,5255,2038,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,17138,2024,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,5645,2032,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,5883,2027,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,4715,2024,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,5314,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,38895,2037,2061,False,3802.1666761959186,9311.235544712199,0.20560304456847636
k,19354,2029,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,5448,2025,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,16772,2033,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,23334,2025,2063,True,5281.934233687287,13589.919434023584,0.2770237773837504
m,21591,2024,2057,True,4692.918605091283,10411.749772818426,0.2704857136315249
k,4711,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,13952,2032,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,19637,2028,2062,True,3709.0147063746713,9310.190826384087,0.19750451114358894
m,22800,2033,2061,True,3198.6342874797156,7833.227685303513,0.17296689071635563
m,7842,2025,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,10476,2031,2054,True,2373.4507028193652,4889.78,0.1438238270036237
k,6180,2026,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,6811,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,16820,2040,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,15750,2024,2056,True,3375.5546179130083,7306.3752647655565,0.19778643423574888
k,19472,2046,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,17671,2026,2048,True,2765.186323869862,4912.361421652256,0.18630937071176762
m,9204,2038,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,5970,2035,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,7559,2033,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,7053,2028,2057,False,2418.2813943666365,5365.22,0.13938246617093747
k,10284,2027,2063,False,2507.5810784837863,6451.77,0.1315161362720451
m,33178,2024,2062,False,7472.991696033088,18758.345340198688,0.3979357561371771
k,4650,2029,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,9906,2025,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,8445,2033,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,7842,2025,2045,True,2238.716518488004,3693.12,0.159521339227325
k,6062,2024,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,11177,2028,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,6760,2034,2051,False,2328.5984421532407,4454.84,0.14864435152865602
k,20522,2027,2059,False,3400.8031521616044,7927.019482835335,0.18977500173172757
k,10784,2028,2049,True,2298.629535474335,4185.61,0.15207609018305693
k,30966,2024,2059,False,5692.212475180998,13268.124373066898,0.31764250502067953
k,7339,2024,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,6268,2046,2055,False,2388.408057312325,5043.61,0.14229690722929264
k,17379,2027,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,17913,2027,2060,True,3440.5089429787636,8220.059999544486,0.18896724406721868
k,20815,2032,2048,True,2283.655199226147,4056.92,0.1538653505616367
m,9350,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,4739,2025,2059,False,2448.100335987148,5706.34,0.13661133112220983
m,27885,2028,2061,False,5374.146721097968,13160.902778215674,0.29060822996874347
m,17563,2028,2057,True,2995.5369471112563,6645.924157883016,0.17265374003503034
k,10142,2033,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,40728,2025,2059,False,6467.871638859339,15076.128255505604,0.36092660955249417
m,9262,2031,2062,True,2492.74542091206,6257.17,0.13273834285868238
m,12132,2024,2063,True,2926.332325592959,7529.1775290100395,0.1534785551750456
k,23760,2030,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,8919,2033,2050,False,2313.6098054841045,4318.21,0.15033116156332627
m,14410,2024,2063,True,3475.8035618030435,8942.915281324978,0.1822968991157605
m,10973,2037,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,7439,2026,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,5275,2035,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,5427,2026,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,25511,2034,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,4906,2040,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,11301,2026,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,7554,2027,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,6855,2035,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,8746,2028,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,9139,2030,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,8419,2032,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,8765,2028,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,5576,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,14474,2027,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,10737,2026,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,6127,2035,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,9938,2038,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,15221,2035,2053,True,2358.4965625558334,4740.46,0.14539013835258902
m,22905,2027,2063,True,4655.0818069258885,11977.087164667098,0.24414699031281648
k,7994,2028,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,8803,2037,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,14763,2026,2057,False,2494.175845114695,5533.600084299142,0.14375679404634326
k,16351,2037,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,17701,2031,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,30890,2027,2059,False,5903.923546660662,13761.60715147603,0.32945661691102573
k,10227,2035,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,4817,2032,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,18375,2033,2052,True,2343.5449463207156,4595.52,0.1469966183407991
m,8100,2024,2056,False,2403.3675427861226,5202.08,0.14082233891966942
k,49639,2024,2059,False,7393.145805126284,17232.873593235683,0.4125596793448525
m,7467,2033,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,8270,2030,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,13814,2029,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,26449,2034,2063,False,3247.740030762631,8356.129290520526,0.17033555729341326
m,11114,2027,2057,True,2418.2813943666365,5365.22,0.13938246617093747
k,10456,2030,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,17134,2027,2052,True,2777.117793569415,5445.724598856313,0.17419206106102958
k,23743,2024,2060,False,4730.784597575075,11302.785105775574,0.25983461821942605
k,23234,2037,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,13032,2025,2054,True,2373.4507028193652,4889.78,0.1438238270036237
m,16204,2045,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,4805,2033,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,13983,2025,2062,False,3264.4736031972034,8194.325070004032,0.17383275995980477
k,39680,2040,2061,False,3217.4815913520606,7879.383390900763,0.17398606304310338
m,6537,2034,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,6792,2043,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,8412,2028,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,17851,2026,2057,True,3430.637841820357,7611.242762967252,0.19773164696472384
m,4786,2029,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,20829,2027,2056,False,3244.6242455734846,7022.976966663216,0.19011473153517042
k,5059,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,14102,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,28505,2030,2061,True,4727.689867019647,11577.775958578393,0.25565092569989367
m,8203,2032,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,22392,2024,2063,True,5367.96354411143,13811.264749187145,0.2815357920141897
m,7489,2026,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,12098,2030,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,6312,2026,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,6317,2029,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,5746,2049,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,10870,2029,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,18374,2025,2061,True,4032.0839701495506,9874.286631664283,0.2180358755466037
k,6376,2033,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,4555,2027,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,21712,2048,2059,True,2448.100335987148,5706.34,0.13661133112220983
m,5887,2025,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,20484,2026,2059,True,4089.511841458627,9532.3482695325,0.22820700936525481
m,15328,2024,2060,False,3678.7070647211613,8789.162677361126,0.20205008830731475
k,18220,2042,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,7863,2039,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,16123,2024,2047,False,2505.52176339802,4342.503986830205,0.17195393289388422
k,7915,2028,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,11397,2031,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,22280,2041,2056,False,2403.3675427861226,5202.08,0.14082233891966942
m,10773,2033,2051,True,2328.5984421532407,4454.84,0.14864435152865602
k,7057,2030,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,19631,2025,2051,False,3721.8387180579894,7120.246966850089,0.23758080943677246
m,7277,2025,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,21241,2032,2063,True,3301.6254946127697,8494.771515127924,0.17316171038078712
k,18671,2032,2063,False,2556.6329588771755,6577.975869505528,0.13408878041965433
m,16718,2032,2057,True,2418.2813943666365,5365.22,0.13938246617093747
m,13001,2032,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,4601,2036,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,5582,2027,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,13559,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
m,19492,2030,2049,True,2351.1070659344705,4281.167145194308,0.15554797529184755
k,19696,2024,2062,True,2492.74542091206,6257.17,0.13273834285868238
k,22925,2040,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,5496,2031,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,17022,2028,2063,False,3427.4819159700037,8818.58823658402,0.17976255388050685
m,15656,2036,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,6290,2037,2062,False,2492.74542091206,6257.17,0.13273834285868238
m,28814,2027,2058,False,5473.443797337013,12447.0154522653,0.31038259157210946
k,11685,2027,2059,False,2448.100335987148,5706.34,0.13661133112220983
k,25031,2027,2052,True,2343.5449463207156,4595.52,0.1469966183407991
k,4800,2027,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,8276,2033,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,9755,2030,2058,True,2433.1927394322543,5533.26,0.1379790669681965
k,33968,2050,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,16246,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,10129,2025,2061,True,2477.9037900358453,6068.21,0.13399322196176247
k,4771,2026,2055,False,2388.408057312325,5043.61,0.14229690722929264
m,27065,2025,2059,False,5847.1872991546215,13629.35917379538,0.326290564367859
m,15177,2032,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,41913,2025,2061,True,7774.535800720578,19039.284770054834,0.4204098259926998
m,7687,2034,2061,False,2477.9037900358453,6068.21,0.13399322196176247
k,7732,2031,2063,False,2507.5810784837863,6451.77,0.1315161362720451
k,13052,2032,2060,True,2463.0055415731995,5884.61,0.1352786395929004
m,9000,2027,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,20187,2025,2057,True,4124.94979534701,9151.649263210746,0.23774969970248314
k,10490,2033,2054,False,2373.4507028193652,4889.78,0.1438238270036237
m,16045,2029,2055,True,2460.751836669438,5196.378622550168,0.1466070149716772
m,4507,2024,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,13326,2025,2053,True,2519.585416966886,5064.240531591654,0.15532050297627226
k,5726,2027,2052,False,2343.5449463207156,4595.52,0.1469966183407991
m,6469,2032,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,6045,2035,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,27590,2027,2058,True,5045.498325985882,11473.835843254597,0.2861150866213623
m,15169,2025,2056,True,3043.0390892043265,6586.646654475843,0.17830309943728354
m,27848,2027,2059,True,5188.277964753032,12093.490469397268,0.2895214499903824
m,30854,2026,2056,False,5815.069589232418,12586.696237765656,0.3407267868763193
m,9243,2028,2052,False,2343.5449463207156,4595.52,0.1469966183407991
k,5629,2036,2060,True,2463.0055415731995,5884.61,0.1352786395929004
k,6709,2032,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,15612,2025,2039,False,2148.3853111729445,3056.07,0.17233053095873016
k,5147,2024,2044,True,2223.7460049873025,3578.95,0.1615127625747272
k,5459,2034,2059,True,2448.100335987148,5706.34,0.13661133112220983
k,21781,2028,2063,False,3695.0681917224606,9507.062528053513,0.19379676135174365
k,6330,2026,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,17772,2027,2042,True,2193.8504864298798,3360.7,0.16566507822347407
k,19337,2024,2054,False,3507.2181400763475,7225.566175278472,0.21252665346835356
m,5424,2030,2058,False,2433.1927394322543,5533.26,0.1379790669681965
m,8806,2029,2061,True,2477.9037900358453,6068.21,0.13399322196176247
m,15431,2027,2058,True,2849.6992603105755,6480.426590778555,0.16159790332489626
m,9785,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
m,7844,2024,2061,False,2477.9037900358453,6068.21,0.13399322196176247
m,7791,2036,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,5639,2028,2058,False,2433.1927394322543,5533.26,0.1379790669681965
k,7308,2024,2060,False,2463.0055415731995,5884.61,0.1352786395929004
k,4816,2025,2056,True,2403.3675427861226,5202.08,0.14082233891966942
m,13065,2030,2050,False,2313.6098054841045,4318.21,0.15033116156332627
k,6066,2031,2062,False,2492.74542091206,6257.17,0.13273834285868238
k,9326,2026,2058,True,2433.1927394322543,5533.26,0.1379790669681965
m,8152,2024,2063,True,2507.5810784837863,6451.77,0.1315161362720451
k,9526,2029,2057,False,2418.2813943666365,5365.22,0.13938246617093747
m,12084,2028,2056,True,2403.3675427861226,5202.08,0.14082233891966942
k,6809,2031,2056,False,2403.3675427861226,5202.08,0.14082233891966942
